DISTRICT,DPETALLC,DPETASIC,DPETASIP,DPETBILC,DPETBILP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETGIFC,DPETGIFP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETSPEC,DPETSPEP,DPETTWOC,DPETTWOP,DPETVOCC,DPETVOCP,DPETWHIC,DPETWHIP
"083901",590,1,0.2,100,16.9,48,8.1,2,0.3,377,63.9,38,6.4,473,80.2,1,0.2,122,20.7,213,36.1,0,0,369,62.5,40,6.8,1,0.2,157,26.6,66,11.2
"083902",118,0,0,10,8.5,2,1.7,3,2.3,64,54.2,4,3.4,69,58.5,0,0,10,8.5,54,45.8,0,0,45,38.1,7,5.9,0,0,42,35.6,47,39.8
"083903",2725,13,0.5,356,13.1,29,1.1,46,1.6,1279,46.9,152,5.6,1248,45.8,3,0.1,357,13.1,1446,53.1,3,0.1,1429,52.4,208,7.6,19,0.7,793,29.1,1410,51.7
"084801",412,3,0.7,1,0.2,314,76.2,0,0,348,84.5,18,4.4,66,16,1,0.2,1,0.2,64,15.5,0,0,172,41.7,4,1,10,2.4,5,1.2,18,4.4
"084802",708,3,0.4,207,29.2,78,11,0,0,601,84.9,12,1.7,483,68.2,5,0.7,197,27.8,107,15.1,0,0,395,55.8,61,8.6,17,2.4,0,0,122,17.2
"084804",320,7,2.2,0,0,198,61.9,0,0,290,90.6,25,7.8,85,26.6,1,0.3,0,0,30,9.4,0,0,17,5.3,17,5.3,4,1.3,0,0,25,7.8
"084805",418,4,1,28,6.7,220,52.6,0,0,323,77.3,0,0,114,27.3,1,0.2,30,7.2,95,22.7,0,0,255,61,26,6.2,6,1.4,99,23.7,73,17.5
"084901",9966,245,2.5,923,9.3,1681,16.9,179,1.7,6358,63.8,542,5.4,4703,47.2,35,0.4,1048,10.5,3608,36.2,9,0.1,4795,48.1,885,8.9,207,2.1,2307,23.1,3086,31
"084902",6796,140,2.1,1136,16.7,1621,23.9,243,3.3,5003,73.6,343,5,3054,44.9,46,0.7,1126,16.6,1793,26.4,9,0.1,2688,39.6,482,7.1,101,1.5,1633,24,1825,26.9
"084903",148,2,1.4,0,0,3,2,3,1.5,95,64.2,2,1.4,11,7.4,0,0,0,0,53,35.8,0,0,70,47.3,12,8.1,12,8.1,41,27.7,120,81.1
"084904",2523,7,0.3,157,6.2,1745,69.2,58,1.7,1971,78.1,86,3.4,493,19.5,52,2.1,165,6.5,552,21.9,2,0.1,1370,54.3,264,10.5,33,1.3,572,22.7,191,7.6
"084906",6069,34,0.6,392,6.5,1209,19.9,210,3.2,4092,67.4,270,4.4,2593,42.7,54,0.9,424,7,1977,32.6,15,0.2,2660,43.8,497,8.2,55,0.9,1146,18.9,2109,34.8
"084908",1528,6,0.4,89,5.8,704,46.1,67,4.1,1340,87.7,45,2.9,423,27.7,4,0.3,95,6.2,188,12.3,1,0.1,817,53.5,130,8.5,35,2.3,216,14.1,355,23.2
"084909",4606,30,0.7,101,2.2,19,0.4,79,1.6,1630,35.4,217,4.7,817,17.7,22,0.5,106,2.3,2976,64.6,5,0.1,1935,42,484,10.5,59,1.3,1041,22.6,3654,79.3
"084910",39808,3920,9.8,3611,9.1,3276,8.2,458,1.1,10944,27.5,3570,9,11164,28,83,0.2,3670,9.2,28864,72.5,43,0.1,14537,36.5,3778,9.5,1389,3.5,11598,29.1,19933,50.1
"084911",6045,366,6.1,144,2.4,122,2,16,0.3,514,8.5,563,9.3,929,15.4,19,0.3,147,2.4,5531,91.5,5,0.1,1244,20.6,478,7.9,119,2,2037,33.7,4485,74.2
"085902",949,1,0.1,47,5,61,6.4,5,0.5,651,68.6,39,4.1,570,60.1,9,0.9,47,5,298,31.4,0,0,511,53.8,99,10.4,23,2.4,266,28,285,30
"085903",160,0,0,0,0,5,3.1,2,1.1,119,74.4,9,5.6,82,51.3,0,0,0,0,41,25.6,0,0,95,59.4,15,9.4,1,0.6,66,41.3,72,45
"086024",19,0,0,0,0,0,0,0,0,0,0,0,0,5,26.3,0,0,0,0,19,100,0,0,0,0,5,26.3,0,0,0,0,14,73.7
"086901",2933,10,0.3,345,11.8,3,0.1,73,2.3,1544,52.6,227,7.7,1364,46.5,5,0.2,355,12.1,1389,47.4,2,0.1,1370,46.7,249,8.5,31,1.1,798,27.2,1518,51.8
"086902",592,2,0.3,6,1,3,0.5,2,0.3,232,39.2,46,7.8,78,13.2,2,0.3,6,1,360,60.8,1,0.2,229,38.7,72,12.2,4,0.7,241,40.7,502,84.8
"087901",296,0,0,40,13.5,0,0,1,0.3,129,43.6,10,3.4,142,48,0,0,40,13.5,167,56.4,0,0,134,45.3,22,7.4,0,0,130,43.9,154,52
"088902",1344,3,0.2,30,2.2,66,4.9,40,2.7,649,48.3,118,8.8,633,47.1,3,0.2,31,2.3,695,51.7,1,0.1,520,38.7,132,9.8,31,2.3,379,28.2,607,45.2
"089901",2764,7,0.3,377,13.6,215,7.8,28,0.9,1954,70.7,205,7.4,1871,67.7,3,0.1,393,14.2,810,29.3,0,0,1382,50,254,9.2,9,0.3,615,22.3,659,23.8
"089903",1055,0,0,134,12.7,6,0.6,14,1.3,858,81.3,65,6.2,808,76.6,0,0,135,12.8,197,18.7,0,0,735,69.7,108,10.2,8,0.8,192,18.2,233,22.1
"089905",308,0,0,90,29.2,40,13,2,0.6,289,93.8,14,4.5,256,83.1,0,0,91,29.5,19,6.2,0,0,194,63,29,9.4,1,0.3,61,19.8,11,3.6
"090902",175,0,0,5,2.9,1,0.6,1,0.5,80,45.7,5,2.9,28,16,0,0,5,2.9,95,54.3,0,0,49,28,13,7.4,5,2.9,69,39.4,141,80.6
"090903",213,0,0,2,0.9,3,1.4,0,0,94,44.1,0,0,25,11.7,0,0,2,0.9,119,55.9,0,0,50,23.5,16,7.5,3,1.4,74,34.7,182,85.4
"090904",3736,9,0.2,566,15.1,116,3.1,39,1,2101,56.2,246,6.6,1645,44,23,0.6,576,15.4,1635,43.8,1,0,2070,55.4,351,9.4,84,2.2,814,21.8,1858,49.7
"090905",46,0,0,0,0,1,2.2,0,0,5,10.9,0,0,9,19.6,0,0,0,0,41,89.1,0,0,0,0,2,4.3,1,2.2,0,0,35,76.1
"091901",780,0,0,1,0.1,4,0.5,3,0.4,289,37.1,46,5.9,46,5.9,16,2.1,1,0.1,491,62.9,3,0.4,165,21.2,62,7.9,31,4,148,19,680,87.2
"091902",516,0,0,19,3.7,14,2.7,2,0.3,213,41.3,16,3.1,72,14,1,0.2,19,3.7,303,58.7,0,0,207,40.1,32,6.2,8,1.6,141,27.3,421,81.6
"091903",4404,37,0.8,222,5,489,11.1,109,2.2,2865,65.1,125,2.8,722,16.4,110,2.5,222,5,1539,34.9,5,0.1,1815,41.2,650,14.8,257,5.8,1280,29.1,2784,63.2
"091905",1056,6,0.6,39,3.7,4,0.4,14,1.3,469,44.4,38,3.6,138,13.1,18,1.7,39,3.7,587,55.6,3,0.3,396,37.5,96,9.1,33,3.1,295,27.9,854,80.9
"091906",7137,141,2,1232,17.3,941,13.2,161,2.1,4707,66,765,10.7,2598,36.4,92,1.3,1245,17.4,2430,34,4,0.1,3737,52.4,797,11.2,374,5.2,1327,18.6,2987,41.9
"091907",295,3,1,27,9.2,1,0.3,2,0.7,164,55.6,28,9.5,86,29.2,5,1.7,28,9.5,131,44.4,0,0,94,31.9,25,8.5,4,1.4,61,20.7,196,66.4
"091908",1332,3,0.2,33,2.5,23,1.7,11,0.8,386,29,116,8.7,153,11.5,12,0.9,33,2.5,946,71,0,0,336,25.2,97,7.3,21,1.6,397,29.8,1120,84.1
"091909",1548,6,0.4,47,3,4,0.3,19,1.2,799,51.6,61,3.9,200,12.9,38,2.5,47,3,749,48.4,1,0.1,585,37.8,143,9.2,30,1.9,396,25.6,1269,82
"091910",797,3,0.4,18,2.3,42,5.3,8,0.9,370,46.4,47,5.9,80,10,2,0.3,18,2.3,427,53.6,0,0,255,32,64,8,37,4.6,233,29.2,633,79.4
"091913",1348,11,0.8,6,0.4,5,0.4,22,1.5,558,41.4,61,4.5,83,6.2,52,3.9,6,0.4,790,58.6,0,0,528,39.2,129,9.6,56,4.2,360,26.7,1141,84.6
"091914",870,0,0,24,2.8,5,0.6,6,0.6,441,50.7,27,3.1,67,7.7,15,1.7,25,2.9,429,49.3,0,0,220,25.3,74,8.5,37,4.3,247,28.4,746,85.7
"091917",764,5,0.7,57,7.5,5,0.7,2,0.2,246,32.2,72,9.4,170,22.3,12,1.6,57,7.5,518,67.8,0,0,211,27.6,60,7.9,24,3.1,230,30.1,548,71.7
"091918",718,2,0.3,6,0.8,12,1.7,1,0.1,338,47.1,33,4.6,31,4.3,5,0.7,6,0.8,380,52.9,2,0.3,186,25.9,80,11.1,30,4.2,209,29.1,636,88.6
"092801",173,0,0,0,0,10,5.8,0,0,51,29.5,0,0,27,15.6,1,0.6,0,0,122,70.5,0,0,133,76.9,10,5.8,7,4,95,54.9,128,74
"092901",1868,16,0.9,95,5.1,376,20.1,37,1.6,1233,66,131,7,292,15.6,4,0.2,96,5.1,635,34,1,0.1,917,49.1,231,12.4,104,5.6,555,29.7,1075,57.5
"092902",4011,42,1,620,15.5,653,16.3,55,1.3,2473,61.7,158,3.9,1185,29.5,38,0.9,628,15.7,1538,38.3,3,0.1,1853,46.2,286,7.1,150,3.7,1156,28.8,1940,48.4
"092903",8601,111,1.3,1226,14.3,3328,38.7,91,0.9,6012,69.9,470,5.5,3040,35.3,51,0.6,1396,16.2,2589,30.1,14,0.2,4202,48.9,688,8,243,2.8,1957,22.8,1814,21.1
"092904",4624,53,1.1,536,11.6,952,20.6,96,1.9,2806,60.7,233,5,1282,27.7,13,0.3,650,14.1,1818,39.3,4,0.1,2232,48.3,377,8.2,112,2.4,1335,28.9,2208,47.8
"092906",1354,6,0.4,100,7.4,85,6.3,15,1,611,45.1,109,8.1,251,18.5,7,0.5,102,7.5,743,54.9,0,0,519,38.3,110,8.1,46,3.4,341,25.2,959,70.8
"092907",1849,27,1.5,83,4.5,192,10.4,11,0.5,609,32.9,106,5.7,269,14.5,8,0.4,83,4.5,1240,67.1,5,0.3,530,28.7,98,5.3,44,2.4,423,22.9,1304,70.5
"092908",1414,12,0.8,17,1.2,37,2.6,11,0.7,497,35.1,110,7.8,101,7.1,12,0.8,17,1.2,917,64.9,0,0,265,18.7,103,7.3,43,3,315,22.3,1209,85.5
"093901",779,4,0.5,41,5.3,63,8.1,6,0.8,363,46.6,59,7.6,126,16.2,5,0.6,41,5.3,416,53.4,1,0.1,248,31.8,53,6.8,10,1.3,318,40.8,570,73.2
"093903",462,1,0.2,2,0.4,14,3,1,0.2,235,50.9,14,3,71,15.4,1,0.2,2,0.4,227,49.1,0,0,104,22.5,31,6.7,2,0.4,162,35.1,373,80.7
"093904",3056,10,0.3,504,16.5,746,24.4,116,3.6,2276,74.5,90,2.9,1438,47.1,5,0.2,519,17,780,25.5,0,0,2044,66.9,203,6.6,31,1,679,22.2,826,27
"093905",146,0,0,0,0,13,8.9,1,0.6,87,59.6,0,0,14,9.6,0,0,4,2.7,59,40.4,0,0,39,26.7,14,9.6,4,2.7,48,32.9,115,78.8
"094901",7386,47,0.6,682,9.2,406,5.5,207,2.5,5103,69.1,441,6,5042,68.3,11,0.1,707,9.6,2283,30.9,3,0,3748,50.7,686,9.3,62,0.8,1645,22.3,1815,24.6
"094902",14056,279,2,623,4.4,1563,11.1,136,0.9,3921,27.9,740,5.3,5399,38.4,54,0.4,449,3.2,10135,72.1,47,0.3,5338,38,1170,8.3,674,4.8,3936,28,6040,43
"094903",1687,8,0.5,36,2.1,24,1.4,25,1.5,654,38.8,123,7.3,724,42.9,4,0.2,37,2.2,1033,61.2,1,0.1,510,30.2,127,7.5,23,1.4,432,25.6,903,53.5
"094904",1338,5,0.4,52,3.9,25,1.9,19,1.3,548,41,100,7.5,484,36.2,7,0.5,55,4.1,790,59,1,0.1,505,37.7,95,7.1,31,2.3,243,18.2,785,58.7
"095901",765,1,0.1,20,2.6,9,1.2,10,1.2,444,58,68,8.9,439,57.4,3,0.4,20,2.6,321,42,0,0,398,52,70,9.2,10,1.3,211,27.6,303,39.6
"095902",122,1,0.8,5,4.1,0,0,3,2.1,94,77,3,2.5,73,59.8,0,0,5,4.1,28,23,0,0,43,35.2,14,11.5,0,0,48,39.3,48,39.3
"095903",673,3,0.4,52,7.7,12,1.8,2,0.3,496,73.7,41,6.1,464,68.9,3,0.4,54,8,177,26.3,0,0,252,37.4,56,8.3,10,1.5,273,40.6,181,26.9
"095904",279,0,0,33,11.8,4,1.4,3,1,207,74.2,19,6.8,221,79.2,0,0,33,11.8,72,25.8,1,0.4,132,47.3,22,7.9,1,0.4,64,22.9,52,18.6
"095905",5523,20,0.4,335,6.1,206,3.7,88,1.4,4382,79.3,395,7.2,4304,77.9,22,0.4,335,6.1,1141,20.7,5,0.1,3480,63,464,8.4,55,1,1430,25.9,911,16.5
"096904",509,3,0.6,43,8.4,40,7.9,1,0.2,338,66.4,43,8.4,287,56.4,2,0.4,43,8.4,171,33.6,0,0,212,41.7,57,11.2,3,0.6,144,28.3,174,34.2
"096905",196,0,0,12,6.1,4,2,1,0.4,110,56.1,8,4.1,73,37.2,0,0,12,6.1,86,43.9,0,0,50,25.5,18,9.2,3,1.5,84,42.9,116,59.2
"097902",740,2,0.3,23,3.1,6,0.8,9,1.1,401,54.2,50,6.8,126,17,3,0.4,23,3.1,339,45.8,0,0,319,43.1,91,12.3,14,1.9,208,28.1,589,79.6
"097903",567,0,0,44,7.8,2,0.4,0,0,317,55.9,14,2.5,137,24.2,1,0.2,44,7.8,250,44.1,0,0,212,37.4,48,8.5,2,0.4,201,35.4,425,75
"098901",410,2,0.5,90,22,1,0.2,0,0,209,51,35,8.5,204,49.8,0,0,88,21.5,201,49,0,0,177,43.2,32,7.8,4,1,109,26.6,199,48.5
"098903",120,0,0,14,11.7,0,0,0,0,53,44.2,2,1.7,31,25.8,0,0,14,11.7,67,55.8,0,0,49,40.8,12,10,1,0.8,0,0,88,73.3
"098904",879,6,0.7,194,22.1,0,0,2,0.2,491,55.9,48,5.5,575,65.4,1,0.1,195,22.2,388,44.1,0,0,470,53.5,57,6.5,7,0.8,189,21.5,290,33
"099902",206,1,0.5,36,17.5,3,1.5,3,1.5,171,83,21,10.2,65,31.6,2,1,37,18,35,17,0,0,115,55.8,26,12.6,9,4.4,75,36.4,126,61.2
"099903",540,7,1.3,5,0.9,32,5.9,4,0.7,418,77.4,29,5.4,163,30.2,1,0.2,5,0.9,122,22.6,0,0,202,37.4,65,12,25,4.6,174,32.2,312,57.8
"100903",1231,7,0.6,19,1.5,163,13.2,14,1,581,47.2,117,9.5,57,4.6,7,0.6,19,1.5,650,52.8,1,0.1,521,42.3,103,8.4,20,1.6,390,31.7,976,79.3
"100904",2736,12,0.4,40,1.5,496,18.1,124,4.1,1477,54,156,5.7,179,6.5,15,0.5,40,1.5,1259,46,3,0.1,1440,52.6,289,10.6,93,3.4,724,26.5,1938,70.8
"100905",2101,7,0.3,68,3.2,201,9.6,28,1.2,771,36.7,119,5.7,176,8.4,7,0.3,67,3.2,1330,63.3,0,0,738,35.1,162,7.7,25,1.2,552,26.3,1685,80.2
"100907",3817,39,1,82,2.1,11,0.3,40,1,1126,29.5,184,4.8,277,7.3,20,0.5,83,2.2,2691,70.5,2,0.1,1407,36.9,315,8.3,42,1.1,853,22.3,3426,89.8
"100908",577,0,0,2,0.3,1,0.2,1,0.2,280,48.5,39,6.8,15,2.6,5,0.9,2,0.3,297,51.5,0,0,310,53.7,54,9.4,10,1.7,154,26.7,546,94.6
"101801",306,16,5.2,77,25.2,198,64.7,0,0,261,85.3,19,6.2,81,26.5,2,0.7,89,29.1,45,14.7,0,0,183,59.8,7,2.3,3,1,0,0,6,2
"101802",1013,1,0.1,946,93.4,5,0.5,0,0,984,97.1,0,0,1001,98.8,2,0.2,888,87.7,29,2.9,0,0,966,95.4,41,4,1,0.1,0,0,3,0.3
"101803",430,0,0,17,4,43,10,0,0,106,24.7,0,0,114,26.5,0,0,18,4.2,324,75.3,0,0,139,32.3,26,6,13,3,0,0,260,60.5
"101804",648,0,0,252,38.9,8,1.2,0,0,607,93.7,0,0,635,98,1,0.2,252,38.9,41,6.3,0,0,562,86.7,36,5.6,0,0,429,66.2,4,0.6
"101805",758,1,0.1,134,17.7,563,74.3,0,0,743,98,0,0,182,24,5,0.7,143,18.9,15,2,0,0,435,57.4,83,10.9,4,0.5,77,10.2,3,0.4
"101806",1339,0,0,659,49.2,1,0.1,0,0,1299,97,0,0,1335,99.7,0,0,633,47.3,40,3,0,0,803,60,98,7.3,1,0.1,180,13.4,2,0.1
"101807",138,7,5.1,4,2.9,34,24.6,0,0,48,34.8,0,0,62,44.9,0,0,4,2.9,90,65.2,1,0.7,16,11.6,11,8,4,2.9,0,0,30,21.7
"101809",416,5,1.2,21,5,34,8.2,0,0,148,35.6,13,3.1,117,28.1,3,0.7,21,5,268,64.4,2,0.5,220,52.9,67,16.1,4,1,54,13,251,60.3
"101810",702,8,1.1,345,49.1,282,40.2,0,0,687,97.9,0,0,377,53.7,27,3.8,380,54.1,15,2.1,0,0,393,56,4,0.6,5,0.7,0,0,3,0.4
"101811",429,3,0.7,62,14.5,212,49.4,0,0,429,100,0,0,174,40.6,0,0,62,14.5,0,0,0,0,429,100,70,16.3,5,1.2,136,31.7,35,8.2
"101813",9882,86,0.9,2853,28.9,3620,36.6,0,0,8964,90.7,0,0,6015,60.9,46,0.5,2890,29.2,918,9.3,7,0.1,4665,47.2,422,4.3,55,0.6,348,3.5,53,0.5
"101814",1790,0,0,593,33.1,893,49.9,0,0,1776,99.2,2,0.1,853,47.7,4,0.2,641,35.8,14,0.8,0,0,865,48.3,31,1.7,3,0.2,0,0,37,2.1
"101815",283,102,36,201,71,42,14.8,0,0,183,64.7,0,0,131,46.3,1,0.4,201,71,100,35.3,0,0,213,75.3,11,3.9,3,1.1,0,0,4,1.4
"101819",521,0,0,501,96.2,0,0,0,0,509,97.7,0,0,520,99.8,0,0,482,92.5,12,2.3,0,0,499,95.8,30,5.8,0,0,0,0,1,0.2
"101821",210,1,0.5,0,0,22,10.5,0,0,179,85.2,9,4.3,170,81,1,0.5,0,0,31,14.8,0,0,158,75.2,21,10,1,0.5,163,77.6,15,7.1
"101822",130,4,3.1,0,0,111,85.4,0,0,88,67.7,0,0,7,5.4,2,1.5,0,0,42,32.3,0,0,63,48.5,11,8.5,5,3.8,16,12.3,1,0.8
"101828",1621,1,0.1,639,39.4,17,1,0,0,1520,93.8,0,0,1588,98,0,0,639,39.4,101,6.2,0,0,1209,74.6,50,3.1,4,0.2,49,3,11,0.7
"101829",150,5,3.3,17,11.3,62,41.3,0,0,149,99.3,0,0,77,51.3,1,0.7,20,13.3,1,0.7,0,0,31,20.7,6,4,3,2,0,0,2,1.3
"101833",253,4,1.6,181,71.5,192,75.9,0,0,243,96,0,0,52,20.6,3,1.2,182,71.9,10,4,0,0,195,77.1,155,61.3,0,0,0,0,2,0.8
"101837",284,6,2.1,7,2.5,26,9.2,0,0,85,29.9,0,0,151,53.2,1,0.4,7,2.5,199,70.1,0,0,164,57.7,29,10.2,6,2.1,113,39.8,94,33.1
"101838",1948,6,0.3,900,46.2,170,8.7,0,0,1757,90.2,0,0,1605,82.4,3,0.2,916,47,191,9.8,2,0.1,1560,80.1,130,6.7,8,0.4,332,17,154,7.9
"101840",552,2,0.4,17,3.1,469,85,0,0,515,93.3,44,8,74,13.4,1,0.2,17,3.1,37,6.7,0,0,104,18.8,13,2.4,3,0.5,0,0,3,0.5
"101842",79,0,0,7,8.9,6,7.6,0,0,38,48.1,0,0,31,39.2,0,0,7,8.9,41,51.9,0,0,70,88.6,6,7.6,7,8.9,49,62,35,44.3
"101845",7534,123,1.6,1039,13.8,901,12,0,0,6537,86.8,0,0,6407,85,25,0.3,1037,13.8,997,13.2,0,0,2799,37.2,417,5.5,16,0.2,5,0.1,62,0.8
"101846",3144,156,5,559,17.8,1039,33,0,0,2306,73.3,179,5.7,1282,40.8,7,0.2,612,19.5,838,26.7,2,0.1,1367,43.5,132,4.2,33,1,302,9.6,625,19.9
"101847",424,0,0,0,0,417,98.3,0,0,318,75,0,0,6,1.4,0,0,0,0,106,25,0,0,76,17.9,28,6.6,0,0,0,0,1,0.2
"101848",241,1,0.4,0,0,208,86.3,0,0,236,97.9,0,0,26,10.8,0,0,0,0,5,2.1,1,0.4,163,67.6,30,12.4,3,1.2,0,0,2,0.8
"101849",250,1,0.4,80,32,110,44,0,0,238,95.2,0,0,133,53.2,3,1.2,82,32.8,12,4.8,0,0,140,56,15,6,0,0,0,0,3,1.2
"101850",457,0,0,0,0,423,92.6,0,0,447,97.8,0,0,30,6.6,0,0,0,0,10,2.2,0,0,223,48.8,30,6.6,3,0.7,0,0,1,0.2
"101853",1998,67,3.4,1113,55.7,463,23.2,0,0,1949,97.5,0,0,1387,69.4,1,0.1,1140,57.1,49,2.5,0,0,1319,66,198,9.9,11,0.6,0,0,69,3.5
"101854",177,1,0.6,1,0.6,61,34.5,0,0,156,88.1,0,0,105,59.3,0,0,1,0.6,21,11.9,0,0,167,94.4,14,7.9,3,1.7,112,63.3,7,4
"101855",199,0,0,0,0,150,75.4,0,0,181,91,0,0,43,21.6,0,0,0,0,18,9,0,0,83,41.7,10,5,0,0,0,0,6,3
"101856",458,1,0.2,361,78.8,6,1.3,0,0,458,100,5,1.1,451,98.5,0,0,362,79,0,0,0,0,380,83,8,1.7,0,0,0,0,0,0
"101858",3976,345,8.7,535,13.5,733,18.4,0,0,1879,47.3,382,9.6,1612,40.5,12,0.3,578,14.5,2097,52.7,3,0.1,1287,32.4,159,4,75,1.9,337,8.5,1196,30.1
"101859",307,24,7.8,102,33.2,94,30.6,0,0,261,85,0,0,175,57,3,1,102,33.2,46,15,0,0,166,54.1,30,9.8,2,0.7,0,0,9,2.9
"101861",683,6,0.9,20,2.9,549,80.4,0,0,496,72.6,41,6,111,16.3,2,0.3,27,4,187,27.4,1,0.1,194,28.4,30,4.4,6,0.9,0,0,8,1.2
"101862",2854,665,23.3,364,12.8,684,24,0,0,1444,50.6,303,10.6,593,20.8,9,0.3,384,13.5,1410,49.4,1,0,891,31.2,130,4.6,63,2.2,264,9.3,839,29.4
"101863",135,0,0,0,0,131,97,0,0,134,99.3,0,0,2,1.5,0,0,0,0,1,0.7,0,0,73,54.1,19,14.1,0,0,0,0,2,1.5
"101864",201,0,0,0,0,183,91,0,0,146,72.6,0,0,16,8,0,0,13,6.5,55,27.4,0,0,116,57.7,16,8,1,0.5,0,0,1,0.5
"101865",564,0,0,0,0,434,77,0,0,452,80.1,0,0,126,22.3,0,0,0,0,112,19.9,0,0,268,47.5,42,7.4,3,0.5,178,31.6,1,0.2
"101866",44,0,0,0,0,43,97.7,0,.,33,75,0,0,1,2.3,0,0,0,0,11,25,0,0,8,18.2,0,0,0,0,0,0,0,0
"101867",642,4,0.6,0,0,595,92.7,0,0,368,57.3,0,0,27,4.2,3,0.5,0,0,274,42.7,0,0,420,65.4,28,4.4,8,1.2,0,0,5,0.8
"101868",263,0,0,2,0.8,243,92.4,0,.,253,96.2,0,0,18,6.8,0,0,2,0.8,10,3.8,0,0,73,27.8,47,17.9,1,0.4,48,18.3,1,0.4
"101869",74,0,0,0,0,73,98.6,0,.,70,94.6,0,0,1,1.4,0,0,0,0,4,5.4,0,0,54,73,10,13.5,0,0,0,0,0,0
"101902",67204,874,1.3,20470,30.5,16852,25.1,1465,2,57422,85.4,2646,3.9,47564,70.8,74,0.1,21934,32.6,9782,14.6,69,0.1,41186,61.3,4586,6.8,445,0.7,16408,24.4,1326,2
"101903",46207,5758,12.5,17312,37.5,14108,30.5,1387,2.8,37432,81,2057,4.5,23958,51.8,374,0.8,17326,37.5,8775,19,70,0.2,30604,66.2,3477,7.5,290,0.6,8004,17.3,1649,3.6
"101905",8933,87,1,2324,26,1097,12.3,208,2.2,7047,78.9,224,2.5,6850,76.7,48,0.5,2441,27.3,1886,21.1,7,0.1,5726,64.1,736,8.2,43,0.5,2163,24.2,801,9
"101906",5199,22,0.4,291,5.6,891,17.1,114,2,2356,45.3,200,3.8,1707,32.8,22,0.4,464,8.9,2843,54.7,1,0,2131,41,443,8.5,104,2,1009,19.4,2452,47.2
"101907",111173,9554,8.6,16227,14.6,18408,16.6,1172,1,54847,49.3,5286,4.8,48459,43.6,645,0.6,17059,15.3,56326,50.7,88,0.1,46099,41.5,7942,7.1,2578,2.3,33006,29.7,31441,28.3
"101908",12968,166,1.3,1517,11.7,323,2.5,243,1.8,5573,43,783,6,6572,50.7,40,0.3,1418,10.9,7395,57,6,0,4873,37.6,1250,9.6,239,1.8,1962,15.1,5622,43.4
"101910",22515,190,0.8,6715,29.8,3741,16.6,312,1.3,18163,80.7,1344,6,17141,76.1,84,0.4,6845,30.4,4352,19.3,11,0,13220,58.7,1883,8.4,149,0.7,5960,26.5,1199,5.3
"101911",22228,309,1.4,2666,12,3496,15.7,376,1.6,14355,64.6,1650,7.4,12905,58.1,62,0.3,2861,12.9,7873,35.4,22,0.1,11366,51.1,2082,9.4,352,1.6,4729,21.3,5082,22.9
"101912",210716,7375,3.5,56839,27,53063,25.2,2589,1.2,169856,80.6,32906,15.6,130566,62,481,0.2,62413,29.6,40860,19.4,201,0.1,144594,68.6,15906,7.5,1849,0.9,32950,15.6,17181,8.2
"101913",38056,1122,2.9,3242,8.5,7075,18.6,373,0.9,13114,34.5,2498,6.6,12194,32,158,0.4,3289,8.6,24942,65.5,165,0.4,14051,36.9,3017,7.9,802,2.1,8638,22.7,16540,43.5
"101914",67015,8210,12.3,9511,14.2,6376,9.5,291,0.4,19459,29,4513,6.7,22839,34.1,306,0.5,9508,14.2,47556,71,74,0.1,25151,37.5,5607,8.4,1728,2.6,12185,18.2,27482,41
"101915",48003,4030,8.4,6335,13.2,6716,14,679,1.3,19629,40.9,2410,5,18245,38,184,0.4,6491,13.5,28374,59.1,50,0.1,19151,39.9,3971,8.3,1332,2.8,11090,23.1,17446,36.3
"101916",7605,74,1,618,8.1,499,6.6,136,1.6,3684,48.4,723,9.5,3438,45.2,41,0.5,635,8.3,3921,51.6,11,0.1,3418,44.9,769,10.1,196,2.6,1446,19,3346,44
"101917",54382,1601,2.9,14217,26.1,3788,7,626,1.1,42844,78.8,2711,5,44704,82.2,89,0.2,15501,28.5,11538,21.2,27,0,33427,61.5,4787,8.8,339,0.6,10014,18.4,3834,7.1
"101919",36358,1340,3.7,6899,19,14496,39.9,458,1.1,26965,74.2,3865,10.6,15543,42.7,413,1.1,7092,19.5,9393,25.8,49,0.1,18701,51.4,2927,8.1,462,1.3,12284,33.8,4055,11.2
"101920",35218,2175,6.2,11771,33.4,1775,5,481,1.3,20527,58.3,2239,6.4,20609,58.5,313,0.9,11659,33.1,14691,41.7,29,0.1,19322,54.9,2526,7.2,533,1.5,5502,15.6,9784,27.8
"101921",12444,678,5.4,1366,11,585,4.7,126,1,2934,23.6,1025,8.2,3631,29.2,42,0.3,1403,11.3,9510,76.4,8,0.1,4326,34.8,946,7.6,369,3,3187,25.6,7131,57.3
"101924",7745,34,0.4,2390,30.9,1676,21.6,165,2,6184,79.8,436,5.6,5266,68,13,0.2,2265,29.2,1561,20.2,14,0.2,4862,62.8,502,6.5,77,1,1532,19.8,665,8.6
"101925",3308,18,0.5,157,4.7,69,2.1,47,1.3,1082,32.7,238,7.2,608,18.4,7,0.2,166,5,2226,67.3,2,0.1,1357,41,256,7.7,38,1.1,900,27.2,2566,77.6
